file,column,outlier_rate
caltech_t2_user35_features.csv,delta_RPD,0.012
caltech_t2_user35_features.csv,delta_FPOGD,0.13666666666666666
caltech_t2_user35_features.csv,delta_BPOGX,0.06933333333333333
caltech_t2_user35_features.csv,delta_BPOGY,0.03266666666666666
caltech_t2_user35_features.csv,delta_BKDUR,0.0
caltech_t2_user5_features.csv,delta_FPOGX,0.124
caltech_t2_user5_features.csv,delta_FPOGY,0.08666666666666667
caltech_t2_user5_features.csv,delta_LPD,0.03133333333333333
caltech_t2_user5_features.csv,delta_RPD,0.018
caltech_t2_user5_features.csv,delta_FPOGD,0.16133333333333333
caltech_t2_user5_features.csv,delta_BPOGX,0.074
caltech_t2_user5_features.csv,delta_BPOGY,0.026
caltech_t2_user5_features.csv,delta_BKDUR,0.0
caltech_t3_user10_features.csv,delta_FPOGX,0.118
caltech_t3_user10_features.csv,delta_FPOGY,0.09533333333333334
caltech_t3_user10_features.csv,delta_LPD,0.037333333333333336
caltech_t3_user10_features.csv,delta_RPD,0.02
caltech_t3_user10_features.csv,delta_FPOGD,0.19266666666666668
caltech_t3_user10_features.csv,delta_BPOGX,0.05266666666666667
caltech_t3_user10_features.csv,delta_BPOGY,0.021333333333333333
caltech_t3_user10_features.csv,delta_BKDUR,0.0
caltech_t3_user18_features.csv,delta_FPOGX,0.14066666666666666
caltech_t3_user18_features.csv,delta_FPOGY,0.096
caltech_t3_user18_features.csv,delta_LPD,0.018666666666666668
caltech_t3_user18_features.csv,delta_RPD,0.023333333333333334
caltech_t3_user18_features.csv,delta_FPOGD,0.14133333333333334
caltech_t3_user18_features.csv,delta_BPOGX,0.056
caltech_t3_user18_features.csv,delta_BPOGY,0.042
caltech_t3_user18_features.csv,delta_BKDUR,0.0
caltech_t3_user20_features.csv,delta_FPOGX,0.126
caltech_t3_user20_features.csv,delta_FPOGY,0.114
caltech_t3_user20_features.csv,delta_LPD,0.024666666666666667
caltech_t3_user20_features.csv,delta_RPD,0.03266666666666666
caltech_t3_user20_features.csv,delta_FPOGD,0.17066666666666666
caltech_t3_user20_features.csv,delta_BPOGX,0.078
caltech_t3_user20_features.csv,delta_BPOGY,0.038
caltech_t3_user20_features.csv,delta_BKDUR,0.0
caltech_t3_user26_features.csv,delta_FPOGX,0.12
caltech_t3_user26_features.csv,delta_FPOGY,0.08533333333333333
caltech_t3_user26_features.csv,delta_LPD,0.017333333333333333
caltech_t3_user26_features.csv,delta_RPD,0.018666666666666668
caltech_t3_user26_features.csv,delta_FPOGD,0.18466666666666667
caltech_t3_user26_features.csv,delta_BPOGX,0.07866666666666666
caltech_t3_user26_features.csv,delta_BPOGY,0.03666666666666667
caltech_t3_user26_features.csv,delta_BKDUR,0.0
caltech_t3_user36_features.csv,delta_FPOGX,0.12266666666666666
caltech_t3_user36_features.csv,delta_FPOGY,0.09333333333333334
caltech_t3_user36_features.csv,delta_LPD,0.020666666666666667
caltech_t3_user36_features.csv,delta_RPD,0.008
caltech_t3_user36_features.csv,delta_FPOGD,0.158
caltech_t3_user36_features.csv,delta_BPOGX,0.06466666666666666
caltech_t3_user36_features.csv,delta_BPOGY,0.025333333333333333
caltech_t3_user36_features.csv,delta_BKDUR,0.0
caltech_t3_user9_features.csv,delta_FPOGX,0.11933333333333333
caltech_t3_user9_features.csv,delta_FPOGY,0.09133333333333334
caltech_t3_user9_features.csv,delta_LPD,0.005333333333333333
caltech_t3_user9_features.csv,delta_RPD,0.011333333333333334
caltech_t3_user9_features.csv,delta_FPOGD,0.19333333333333333
caltech_t3_user9_features.csv,delta_BPOGX,0.048666666666666664
caltech_t3_user9_features.csv,delta_BPOGY,0.028
caltech_t3_user9_features.csv,delta_BKDUR,0.0
harvard_t1_user11_features.csv,delta_FPOGX,0.15266666666666667
harvard_t1_user11_features.csv,delta_FPOGY,0.13466666666666666
harvard_t1_user11_features.csv,delta_LPD,0.102
harvard_t1_user11_features.csv,delta_RPD,0.042
harvard_t1_user11_features.csv,delta_FPOGD,0.32133333333333336
harvard_t1_user11_features.csv,delta_BPOGX,0.13133333333333333
harvard_t1_user11_features.csv,delta_BPOGY,0.06666666666666667
harvard_t1_user11_features.csv,delta_BKDUR,0.0
harvard_t1_user17_features.csv,delta_FPOGX,0.12
